epoch,loss,val_loss
0,0.374545902014,0.332408839464
1,0.314581593275,0.298909789324
2,0.288557677865,0.283447623253
3,0.263942753673,0.260149163008
4,0.24117614001,0.235702997446
5,0.224217722118,0.227450880408
6,0.209724462926,0.216363185644
7,0.195937869549,0.201783937216
8,0.184969273508,0.189836776257
9,0.179505671263,0.190043479204
10,0.172366406918,0.179223224521
11,0.166988455057,0.177166885138
12,0.163051118255,0.169055724144
13,0.159037960172,0.168051859736
14,0.15457134217,0.166589197516
15,0.153008575737,0.159667134285
16,0.152142810225,0.164728596807
17,0.150726535618,0.16012275517
18,0.150384738445,0.155074328184
19,0.146830634475,0.156969124079
20,0.146161363721,0.15724825561
21,0.144980058372,0.158898082376
22,0.14593993187,0.153719690442
23,0.143209017813,0.159562021494
24,0.14255770117,0.156807532907
25,0.142696558237,0.149984586239
26,0.141624415219,0.15199650228
27,0.142611150146,0.152473631501
28,0.140711614788,0.155205571651
29,0.139823211432,0.151108321548
30,0.139266072512,0.15601593554
31,0.140831049085,0.152061161399
32,0.140124969035,0.150739568472
33,0.139804119766,0.149023169279
34,0.14017732352,0.150953045487
35,0.138368804157,0.152331250906
36,0.137865683734,0.150241738558
37,0.139972234964,0.154021126032
38,0.138686491549,0.147380706668
39,0.138263658583,0.144792020321
40,0.139091378748,0.152351182699
41,0.139074034095,0.151323267817
42,0.137657201588,0.15063662529
43,0.136659872532,0.150021210313
44,0.137950342596,0.149584332108
45,0.136636525244,0.149929690361
46,0.137996039987,0.149091339111
47,0.135866455138,0.149653404951
48,0.137680719495,0.152885299921
49,0.137396510243,0.149020004272
50,0.136028650254,0.152834045887
51,0.134829156399,0.153742581606
52,0.136764152348,0.150742584467
53,0.136370061487,0.147032278776
54,0.135110142231,0.150189140439
55,0.137326440215,0.153584814072
56,0.135777036548,0.149452567101
57,0.136349099576,0.15035263598
58,0.136944987476,0.149636891484
59,0.135505390763,0.152617949247
60,0.137485545874,0.148239013553
61,0.136778207868,0.151214331388
62,0.135196612775,0.152417606115
63,0.13536860317,0.156419691443
64,0.137135965824,0.146376800537
65,0.13541500777,0.153559145331
66,0.137680150867,0.151078397036
67,0.135572651029,0.150492593646
68,0.135642968863,0.147639325261
69,0.136899388134,0.152296817303
70,0.137192121446,0.152881166339
71,0.137258319557,0.146556460857
72,0.133796534091,0.149908286333
73,0.136798937619,0.153132149577
74,0.136979852617,0.148886436224
75,0.135500583053,0.145604193211
76,0.135944326967,0.15133086741
77,0.134870431721,0.147106859088
78,0.135881823301,0.14826785326
79,0.135875138193,0.147431242466
80,0.134297127724,0.14796576798
81,0.134378089309,0.147699734569
82,0.135497229695,0.150325366855
83,0.135042549074,0.148596981168
84,0.134512829483,0.149042081833
85,0.135058908314,0.145664474368
86,0.13592426002,0.152297610044
87,0.135440749824,0.151190108061
88,0.13455655992,0.150206762552
89,0.135050334483,0.150468185544
90,0.13392380476,0.15035378933
91,0.134592850953,0.148768267035
92,0.133255570233,0.148343256116
93,0.136481798589,0.154078829288
94,0.135491434187,0.146163958311
95,0.135041106045,0.150571101904
96,0.13478468731,0.151750719547
97,0.136218982786,0.153523975611
98,0.135436704606,0.147201654315
99,0.134635715932,0.147940832376
100,0.136296986043,0.15711222887
101,0.133604170531,0.150022336841
102,0.134270264804,0.14877936542
103,0.134473473579,0.147769400477
104,0.134378096312,0.153583246469
105,0.134733942747,0.150545087457
106,0.134085327983,0.147470226884
107,0.134003029019,0.151154538989
108,0.135429662168,0.150434187055
109,0.13495588541,0.149328523874
