,path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake,accel
1514,IMG/15395510-1490899619292398.jpeg,0.0,-2.1352290000000003,0.6900310000000001,0.00801,0.023232,0.40668000000000004,-0.9132399999999999,8.740789999999999,-7.892253999999999,0.14991600000000002,-0.137881,0.0,0.018311,0.07244746002564685
1515,IMG/15395510-1490899619306674.jpeg,0.0,-2.1352290000000003,0.6900310000000001,0.008204000000000001,0.022443,0.423721,-0.9054770000000001,8.520854,-8.365016,0.14340999999999998,-0.125664,0.0,0.018311,0.17424713792237717
1516,IMG/15395510-1490899619319083.jpeg,0.0,-2.1352290000000003,0.6900310000000001,0.008088,0.022091999999999997,0.432004,-0.901565,8.434979,-8.629078,0.142715,-0.125664,0.0,0.018311,0.12880349844227432
1517,IMG/15395510-1490899619332475.jpeg,0.0,-2.1352290000000003,0.6900310000000001,0.008223999999999999,0.021848,0.43995100000000004,-0.897718,8.317988,-8.854858,0.133459,-0.115192,0.0,0.018311,0.08446150047774653
1518,IMG/15395510-1490899619346582.jpeg,0.0,-2.1352290000000003,0.6900310000000001,0.008142,0.021487,0.447568,-0.8939549999999999,8.207351,-9.072514,0.11919,-0.10820999999999999,0.0,0.018311,0.08718727439869034
1519,IMG/15395510-1490899619359428.jpeg,0.0,-2.1352290000000003,0.69003,0.007718000000000001,0.020730000000000002,0.46151000000000003,-0.8868590000000001,7.986936,-9.509005,0.093061,-0.102974,0.0,0.018311,0.19247151028521423
1520,IMG/15395510-1490899619372580.jpeg,0.0,-2.1352279999999997,0.69003,0.007687,0.02052,0.468156,-0.883374,7.899814999999999,-9.751221000000001,0.110267,-0.099484,0.0,0.018311,0.13336337675801843
1521,IMG/15395510-1490899619385550.jpeg,0.0,-2.1352279999999997,0.69003,0.0077469999999999995,0.021102000000000003,0.480559,-0.876674,7.691772,-10.146666999999999,0.070859,-0.095993,0.0,0.018311,0.1894543310272896
1522,IMG/15395510-1490899619399601.jpeg,0.0,-2.1352279999999997,0.69003,0.007946,0.021559000000000002,0.48645,-0.8734059999999999,7.594922,-10.334456,0.065201,-0.087266,0.0,0.018311,0.09396625761412455
1523,IMG/15395510-1490899619412366.jpeg,0.0,-2.1352279999999997,0.69003,0.008014,0.022044,0.49189799999999995,-0.870337,7.498624,-10.532738,0.07447899999999999,-0.083776,0.0,0.018311,0.10567820617692492
1524,IMG/15395510-1490899619425439.jpeg,0.0,-2.1352279999999997,0.69003,0.008354,0.021978,0.502458,-0.864282,7.314176,-10.924994,0.129141,-0.073304,0.0,0.018311,0.22333858648110005
1525,IMG/15395510-1490899619439031.jpeg,0.0,-2.1352279999999997,0.69003,0.00859,0.021508000000000003,0.5074420000000001,-0.861375,7.225803999999999,-11.094573,0.13178099999999998,-0.073304,0.0,0.018311,0.0938695602823168
1526,IMG/15395510-1490899619452118.jpeg,0.0,-2.1352279999999997,0.69003,0.008702,0.021226,0.512274,-0.8585149999999999,7.141628,-11.258014,0.122771,-0.069813,0.0,0.018311,0.09292343012084513
1527,IMG/15395510-1490899619465079.jpeg,0.0,-2.1352279999999997,0.69003,0.007896,0.020272,0.521062,-0.853241,6.9589360000000005,-11.621536,0.116432,-0.061087,0.0,0.018311,0.21802747919249815
1528,IMG/15395510-1490899619479338.jpeg,0.0,-2.1352279999999997,0.690029,0.007698999999999999,0.019915000000000002,0.52509,-0.8507790000000001,6.870684,-11.75355,0.102843,-0.047124,0.0,0.018311,0.06943241389456395
1529,IMG/15395510-1490899619492547.jpeg,0.0,-2.135227,0.690029,0.007409000000000001,0.019497999999999998,0.528782,-0.8485010000000001,6.780079,-11.873039,0.092516,-0.041888,0.0,0.018311,0.058832383740796225
1530,IMG/15395510-1490899619505505.jpeg,0.0,-2.135227,0.690029,0.006386,0.018484999999999998,0.534806,-0.8447479999999999,6.604044,-12.076969,0.074862,-0.034907,0.0,0.018311,0.09446735028652957
1531,IMG/15395510-1490899619519235.jpeg,0.0,-2.135227,0.690029,0.00575,0.017754,0.537341,-0.843159,6.530076,-12.239963000000001,0.089711,-0.029671,0.0,0.018311,0.10899084016814728
1532,IMG/15395510-1490899619532502.jpeg,0.0,-2.135227,0.690029,0.005113,0.016845,0.539484,-0.8418120000000001,6.4650739999999995,-12.314,0.079624,-0.019199,0.0,0.018311,0.035335759960257965
1533,IMG/15395510-1490899619545545.jpeg,0.0,-2.135227,0.690029,0.004204,0.015489,0.542855,-0.839673,6.366877,-12.437711,0.027794,-0.015708,0.0,0.018311,0.06537601548396531
1534,IMG/15395510-1490899619564562.jpeg,0.0,-2.135227,0.690029,0.0043479999999999994,0.015421,0.545141,-0.838191,6.285626000000001,-12.657243,0.013011000000000002,-0.008727,0.0,0.018311,0.16048316743866192
1535,IMG/15395510-1490899619572943.jpeg,0.0,-2.135227,0.690029,0.0043479999999999994,0.015421,0.545141,-0.838191,6.285626000000001,-12.657243,0.013011000000000002,-0.005236,0.0,0.018311,0.0
